resolution,api,page,labels,fields,draws,errors,geomsum,drawsum
212x64,1.41,CONFIRM/pwm.lua,3,1,4,0,b972a8d4,0fef57e9
212x64,1.41,CONFIRM/vtx_tables.lua,3,1,4,0,a4141425,a5706950
212x64,1.41,PAGES/acc_trim.lua,1,2,10,0,51776516,78c1241c
212x64,1.41,PAGES/battery.lua,2,4,40,0,f1316951,03d00629
212x64,1.41,PAGES/failsafe.lua,3,6,70,0,13f0af53,3cccb0a4
212x64,1.41,PAGES/filters1.lua,10,21,276,0,9831cb84,f8b42f8d
212x64,1.41,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
212x64,1.41,PAGES/gpspids.lua,7,7,98,0,8aeedc42,1765df36
212x64,1.41,PAGES/pid_advanced.lua,4,13,176,0,c10c4e15,fd2d50d6
212x64,1.41,PAGES/pids1.lua,7,9,144,0,e743d52c,61ab4c62
212x64,1.41,PAGES/pids2.lua,8,9,131,0,17fd98c4,8412f94e
212x64,1.41,PAGES/pos_osd.lua,5,5,50,0,8908030d,18c1d181
212x64,1.41,PAGES/profiles.lua,0,2,8,0,0dfaa1ae,42da17bd
212x64,1.41,PAGES/pwm.lua,2,6,75,0,4648b0cc,fc78dc26
212x64,1.41,PAGES/rates.lua,13,15,287,0,03e1eab4,0b96c05e
212x64,1.41,PAGES/rescue.lua,1,9,121,0,57bacea6,7be11bba
212x64,1.41,PAGES/rx.lua,4,12,161,0,1996ba6d,fc2a9801
212x64,1.41,PAGES/simplified_tuning.lua,2,13,185,0,0709fc22,92b76798
212x64,1.41,PAGES/vtx.lua,0,6,72,0,21bcafe1,0e4e1d45
212x64,1.42,CONFIRM/acc_cal.lua,4,1,5,0,c86bdc02,7144d114
212x64,1.42,CONFIRM/pwm.lua,3,1,4,0,9a13b486,fd74430b
212x64,1.42,CONFIRM/vtx_tables.lua,3,1,4,0,101bf633,5d2a123e
212x64,1.42,PAGES/acc_trim.lua,1,2,10,0,588b577f,fe69d9d2
212x64,1.42,PAGES/battery.lua,2,4,40,0,bc0f2c2d,84f63919
212x64,1.42,PAGES/failsafe.lua,3,6,70,0,cc5f6d7e,702e4c14
212x64,1.42,PAGES/filters1.lua,10,21,276,0,e5cb5db7,f2cb7b5b
212x64,1.42,PAGES/filters2.lua,2,6,75,0,552c6a31,4fe3fa5b
212x64,1.42,PAGES/gpspids.lua,7,7,98,0,c9ae975a,1bd1409e
212x64,1.42,PAGES/pid_advanced.lua,4,13,176,0,11b8c306,289a1b6b
212x64,1.42,PAGES/pids1.lua,7,9,144,0,a7080646,d63d939a
212x64,1.42,PAGES/pids2.lua,8,9,131,0,9fafe1bb,e937250f
212x64,1.42,PAGES/pos_osd.lua,5,5,50,0,0dd838eb,b97c2dcd
212x64,1.42,PAGES/profiles.lua,0,2,8,0,e1e5bc4e,fb04b719
212x64,1.42,PAGES/pwm.lua,2,6,75,0,532ac71c,45b5b4a9
212x64,1.42,PAGES/rates.lua,13,15,287,0,f48cbcaa,16d13bd5
212x64,1.42,PAGES/rescue.lua,1,9,121,0,a59d6838,ae7aaf51
212x64,1.42,PAGES/rx.lua,4,13,175,0,f60a4ee3,e91b70b4
212x64,1.42,PAGES/simplified_tuning.lua,2,13,185,0,c4abdb01,074868fd
212x64,1.42,PAGES/vtx.lua,0,6,72,0,cc1e632b,2432567d
212x64,1.43,CONFIRM/acc_cal.lua,4,1,5,0,55cade23,efe74391
212x64,1.43,CONFIRM/pwm.lua,3,1,4,0,6d3f36e8,c08841a1
212x64,1.43,CONFIRM/vtx_tables.lua,3,1,4,0,5ef105b1,16f7da30
212x64,1.43,PAGES/acc_trim.lua,1,2,10,0,d762a57c,f414152c
212x64,1.43,PAGES/battery.lua,2,4,40,0,bc251f69,b0ab93d1
212x64,1.43,PAGES/failsafe.lua,3,6,70,0,8cdf5695,22b88920
212x64,1.43,PAGES/filters1.lua,10,21,276,0,08805482,1ddd19e1
212x64,1.43,PAGES/filters2.lua,2,6,75,0,4e1a1a5e,e9da69ec
212x64,1.43,PAGES/gpspids.lua,7,7,98,0,d16afb66,bcc059fe
212x64,1.43,PAGES/pid_advanced.lua,4,15,208,0,7ff2da65,643e782b
212x64,1.43,PAGES/pids1.lua,7,9,144,0,ed9b38fc,270c00ae
212x64,1.43,PAGES/pids2.lua,8,9,131,0,3afb2ade,13cc11e8
212x64,1.43,PAGES/pos_osd.lua,5,5,50,0,5c1a4af9,15fd3bdd
212x64,1.43,PAGES/profiles.lua,0,2,8,0,8f7dd022,1fcfafc9
212x64,1.43,PAGES/pwm.lua,2,4,40,0,879322c3,fb035153
212x64,1.43,PAGES/rates.lua,13,16,315,0,a85dd2d5,fcb963fc
212x64,1.43,PAGES/rescue.lua,1,13,190,0,abe1b356,aa9c1143
212x64,1.43,PAGES/rx.lua,4,11,143,0,b91734f3,39b4ecf6
212x64,1.43,PAGES/simplified_tuning.lua,2,13,185,0,d21b5038,09403df6
212x64,1.43,PAGES/vtx.lua,0,6,72,0,8d5f7f4d,70d57ec9
212x64,1.44,CONFIRM/acc_cal.lua,4,1,5,0,8ad856b4,62410b52
212x64,1.44,CONFIRM/pwm.lua,3,1,4,0,38255a0e,cd85898f
212x64,1.44,CONFIRM/vtx_tables.lua,3,1,4,0,b3b8406b,73ca27ca
212x64,1.44,PAGES/acc_trim.lua,1,2,10,0,231c86dd,eb45563e
212x64,1.44,PAGES/battery.lua,2,4,40,0,3aa641cd,a95fe9c9
212x64,1.44,PAGES/failsafe.lua,3,6,70,0,3feff8b0,bb8ee460
212x64,1.44,PAGES/filters1.lua,10,21,276,0,c782c859,4ddb8068
212x64,1.44,PAGES/filters2.lua,2,6,75,0,080b7516,52f02297
212x64,1.44,PAGES/gpspids.lua,7,7,98,0,9fda4ba6,d5e3e2a6
212x64,1.44,PAGES/pid_advanced.lua,4,16,224,0,ec52cc2a,82e5d22c
212x64,1.44,PAGES/pids1.lua,7,9,144,0,a0a3341d,fca4a00d
212x64,1.44,PAGES/pids2.lua,8,14,210,0,aef57f91,55da9232
212x64,1.44,PAGES/pos_osd.lua,5,5,50,0,dbdff60b,8748cd11
212x64,1.44,PAGES/profiles.lua,0,2,8,0,325c13b2,3c8c0c9d
212x64,1.44,PAGES/pwm.lua,2,6,75,0,0a5c7e6f,fc3d63d5
212x64,1.44,PAGES/rates.lua,13,16,315,0,37064802,be81b03d
212x64,1.44,PAGES/rescue.lua,1,14,205,0,e038bda3,4bd65ebd
212x64,1.44,PAGES/rx.lua,4,8,99,0,5bcebaa6,f657f963
212x64,1.44,PAGES/simplified_tuning.lua,2,13,185,0,4bf5a50f,7f207f33
212x64,1.44,PAGES/vtx.lua,0,6,72,0,8438fc23,9f3cbd51
212x64,1.45,CONFIRM/acc_cal.lua,4,1,5,0,9c5ae49d,2dbc6037
212x64,1.45,CONFIRM/pwm.lua,3,1,4,0,a9da9ac4,ac7a07e9
212x64,1.45,CONFIRM/vtx_tables.lua,3,1,4,0,6ac807fd,c1b483e0
212x64,1.45,PAGES/acc_trim.lua,1,2,10,0,53da9a92,e0ef31cc
212x64,1.45,PAGES/battery.lua,2,4,40,0,a7f3f6c1,48e4f331
212x64,1.45,PAGES/failsafe.lua,3,6,70,0,15e50c47,c9aafaec
212x64,1.45,PAGES/filters1.lua,10,21,276,0,019035f8,d30b5b16
212x64,1.45,PAGES/filters2.lua,2,6,75,0,9fc99c7a,85680664
212x64,1.45,PAGES/gpspids.lua,7,7,98,0,753b839a,30ef2e86
212x64,1.45,PAGES/pid_advanced.lua,5,17,237,0,98ea95f1,8a5f5562
212x64,1.45,PAGES/pids1.lua,7,9,144,0,0e21e17b,98e0e21d
212x64,1.45,PAGES/pids2.lua,8,14,210,0,385c75d9,8678ddbc
212x64,1.45,PAGES/pos_osd.lua,5,5,50,0,426328c5,f9297fe9
212x64,1.45,PAGES/profiles.lua,0,2,8,0,0fb2e926,e40645b5
212x64,1.45,PAGES/pwm.lua,2,6,75,0,3226e5c3,36d135f2
212x64,1.45,PAGES/rates.lua,12,14,287,0,934f90e4,efa69674
212x64,1.45,PAGES/rescue.lua,1,14,205,0,80a79bb6,4939236c
212x64,1.45,PAGES/rx.lua,4,8,99,0,8cd5c7f4,3e972ade
212x64,1.45,PAGES/simplified_tuning.lua,2,13,185,0,f6c42e96,cab02494
212x64,1.45,PAGES/vtx.lua,0,6,72,0,6c7b67d9,b6524fb5
212x64,1.46,CONFIRM/acc_cal.lua,4,1,5,0,ee8ceaee,98706940
212x64,1.46,CONFIRM/pwm.lua,3,1,4,0,29d2b25e,39822d83
212x64,1.46,CONFIRM/vtx_tables.lua,3,1,4,0,e993865b,ff02c2e6
212x64,1.46,PAGES/acc_trim.lua,1,2,10,0,0272768b,59f6e5d2
212x64,1.46,PAGES/battery.lua,2,4,40,0,277f0545,c072d721
212x64,1.46,PAGES/failsafe.lua,3,6,70,0,91f000ea,909cfe64
212x64,1.46,PAGES/filters1.lua,10,21,276,0,981a7a27,c2921d4c
212x64,1.46,PAGES/filters2.lua,2,6,75,0,980fdeae,6676b811
212x64,1.46,PAGES/gpspids.lua,7,7,98,0,14eefcf2,541c509e
212x64,1.46,PAGES/pid_advanced.lua,5,17,237,0,ec31c3cb,968fe00f
212x64,1.46,PAGES/pids1.lua,7,9,144,0,9b81446d,844a4559
212x64,1.46,PAGES/pids2.lua,8,14,210,0,d519a365,ba5b2e3e
212x64,1.46,PAGES/pos_osd.lua,5,5,50,0,a3b47eb3,37dacbb5
212x64,1.46,PAGES/profiles.lua,0,2,8,0,f364b086,e0eef4e1
212x64,1.46,PAGES/pwm.lua,2,6,75,0,cfd8baa7,b2a728d7
212x64,1.46,PAGES/rates.lua,12,14,287,0,8bceba72,26775259
212x64,1.46,PAGES/rescue.lua,1,14,205,0,61cbc74b,031ad3eb
212x64,1.46,PAGES/rx.lua,4,8,99,0,356ddbd2,d4c65421
212x64,1.46,PAGES/simplified_tuning.lua,2,13,185,0,b33d13c5,251dd6c1
212x64,1.46,PAGES/vtx.lua,0,6,72,0,36cf0f33,c0f2f99d
212x64,1.47,CONFIRM/acc_cal.lua,4,1,5,0,faa749ef,a1fb895d
212x64,1.47,CONFIRM/pwm.lua,3,1,4,0,1851b920,aee1f1c1
212x64,1.47,CONFIRM/vtx_tables.lua,3,1,4,0,62ce1d91,f0200530
212x64,1.47,PAGES/acc_trim.lua,1,2,10,0,3ca521e8,77c4679c
212x64,1.47,PAGES/battery.lua,2,4,40,0,bcfd35f9,071ab9b9
212x64,1.47,PAGES/failsafe.lua,3,6,70,0,249de199,6b9e11a0
212x64,1.47,PAGES/filters1.lua,10,21,276,0,c0193616,5d5ac486
212x64,1.47,PAGES/filters2.lua,2,6,75,0,8635f632,adeb201e
212x64,1.47,PAGES/gpspids.lua,7,7,98,0,675460b6,ccc222be
212x64,1.47,PAGES/pid_advanced.lua,5,17,237,0,f949b341,d2d057ec
212x64,1.47,PAGES/pids1.lua,7,9,144,0,015b676f,498dc2d1
212x64,1.47,PAGES/pids2.lua,8,14,210,0,40f9465d,478114bc
212x64,1.47,PAGES/pos_osd.lua,5,5,50,0,bb4f6409,ec38ba4d
212x64,1.47,PAGES/profiles.lua,0,2,8,0,6a9a2b72,db0dd4a9
212x64,1.47,PAGES/pwm.lua,2,6,75,0,692d2c1b,7bde282c
212x64,1.47,PAGES/rates.lua,12,14,287,0,fcf5b424,da36db16
212x64,1.47,PAGES/rescue.lua,1,14,205,0,fc81b82c,9f15c80e
212x64,1.47,PAGES/rx.lua,4,7,85,0,db890bfb,848b10ad
212x64,1.47,PAGES/simplified_tuning.lua,2,13,185,0,d90996ec,5656e0f2
212x64,1.47,PAGES/vtx.lua,0,6,72,0,b0451dfd,91372451
212x64,1.48,CONFIRM/acc_cal.lua,4,1,5,0,34084b20,d1218dce
212x64,1.48,CONFIRM/pwm.lua,3,1,4,0,8d25e296,18bbd2af
212x64,1.48,CONFIRM/vtx_tables.lua,3,1,4,0,c5b1cbb3,4ad9d02a
212x64,1.48,PAGES/acc_trim.lua,1,2,10,0,e2d0a429,581d36e6
212x64,1.48,PAGES/battery.lua,2,4,40,0,97cd5c15,707d1ee1
212x64,1.48,PAGES/failsafe.lua,3,6,70,0,e4db743c,f8fc8378
212x64,1.48,PAGES/filters1.lua,10,21,276,0,e8d21fcd,8a5ed088
212x64,1.48,PAGES/filters2.lua,2,6,75,0,201a5476,46086023
212x64,1.48,PAGES/gpspids.lua,7,7,98,0,f1b6e4b6,c93da446
212x64,1.48,PAGES/pid_advanced.lua,5,17,237,0,4338f24f,fd172a71
212x64,1.48,PAGES/pids1.lua,7,9,144,0,5be1586d,92f4e5bd
212x64,1.48,PAGES/pids2.lua,8,14,210,0,14d284b1,a089e682
212x64,1.48,PAGES/pos_osd.lua,5,5,50,0,0c30d723,e7efa2d1
212x64,1.48,PAGES/profiles.lua,0,3,18,0,66bfcead,ba7acf09
212x64,1.48,PAGES/pwm.lua,2,6,75,0,3ced6e47,3ccd4089
212x64,1.48,PAGES/rates.lua,12,14,287,0,8b02c0fe,dcecb3a3
212x64,1.48,PAGES/rescue.lua,1,14,205,0,1d575a69,214d804d
212x64,1.48,PAGES/rx.lua,4,7,85,0,e49746c0,02416d48
212x64,1.48,PAGES/simplified_tuning.lua,2,13,185,0,90140bf3,7022f647
212x64,1.48,PAGES/vtx.lua,0,6,72,0,f1959a4b,4c1b7959
212x64,1.49,CONFIRM/acc_cal.lua,4,1,5,0,7c85d519,9ea274b3
212x64,1.49,CONFIRM/pwm.lua,3,1,4,0,58a04da4,78ce1b79
212x64,1.49,CONFIRM/vtx_tables.lua,3,1,4,0,96beaf95,5f3a6e40
212x64,1.49,PAGES/acc_trim.lua,1,2,10,0,e7d84a5e,96ced2fc
212x64,1.49,PAGES/battery.lua,2,4,40,0,b4bfe801,e1fa56a9
212x64,1.49,PAGES/failsafe.lua,3,6,70,0,208bb9fb,a365c904
212x64,1.49,PAGES/filters1.lua,10,21,276,0,5bba3b4c,00875306
212x64,1.49,PAGES/filters2.lua,2,6,75,0,1c5745d2,9707e6d0
212x64,1.49,PAGES/gpspids.lua,7,7,98,0,f830b272,d3c4cbb6
212x64,1.49,PAGES/pid_advanced.lua,5,17,237,0,9e984e21,55cadb66
212x64,1.49,PAGES/pids1.lua,7,9,144,0,cb4b8803,58171e6d
212x64,1.49,PAGES/pids2.lua,8,14,210,0,adf0c379,78785de4
212x64,1.49,PAGES/pos_osd.lua,5,5,50,0,c171c6bd,88c41e21
212x64,1.49,PAGES/profiles.lua,0,3,18,0,88862f4a,16346e6b
212x64,1.49,PAGES/pwm.lua,2,6,75,0,e603d1ab,d8795a8e
212x64,1.49,PAGES/rates.lua,12,14,287,0,73943e64,d1bd1810
212x64,1.49,PAGES/rescue.lua,1,14,205,0,190929ea,076d9a10
212x64,1.49,PAGES/rx.lua,4,7,85,0,721804bd,9abe3edb
212x64,1.49,PAGES/simplified_tuning.lua,2,13,185,0,c1e420ba,eb7b6d60
212x64,1.49,PAGES/vtx.lua,0,6,72,0,f00b6461,39099d05
320x240,1.15,CONFIRM/acc_cal.lua,4,1,5,0,87cecbd1,d9c98421
320x240,1.15,CONFIRM/pwm.lua,3,1,4,0,3cfffe12,48d069ba
320x240,1.15,CONFIRM/vtx_tables.lua,3,1,4,0,c19f01df,38d9d631
320x240,1.15,PAGES/acc_trim.lua,1,2,10,0,3208a4f2,b3081136
320x240,1.15,PAGES/battery.lua,2,4,40,0,48031bbe,83185d99
320x240,1.15,PAGES/failsafe.lua,2,6,84,0,ed04e62b,4efe8a01
320x240,1.15,PAGES/filters1.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/pid_advanced.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/pids1.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/pos_osd.lua,5,5,50,0,89143c0e,a89cd6c1
320x240,1.15,PAGES/profiles.lua,0,2,8,0,34d42881,7bfea347
320x240,1.15,PAGES/pwm.lua,2,5,60,0,288a1336,e74be5c4
320x240,1.15,PAGES/rates.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/rx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.15,PAGES/simplified_tuning.lua,2,13,276,0,e43d9222,702d8e04
320x240,1.15,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.16,CONFIRM/acc_cal.lua,4,1,5,0,fdcc6a0c,45e4937c
320x240,1.16,CONFIRM/pwm.lua,3,1,4,0,941b5fe0,74e94834
320x240,1.16,CONFIRM/vtx_tables.lua,3,1,4,0,f0998a8d,16593703
320x240,1.16,PAGES/acc_trim.lua,1,2,10,0,688c3041,b40a45f6
320x240,1.16,PAGES/battery.lua,2,4,40,0,77c123dc,4fa69fed
320x240,1.16,PAGES/failsafe.lua,2,6,84,0,78357b4b,14f4e839
320x240,1.16,PAGES/filters1.lua,3,3,27,0,14cce5ce,837cce64
320x240,1.16,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.16,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.16,PAGES/pid_advanced.lua,0,1,2,0,fcc1b7db,a2629c06
320x240,1.16,PAGES/pids1.lua,7,8,120,0,51cec8e1,d8d892ed
320x240,1.16,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.16,PAGES/pos_osd.lua,5,5,50,0,179203d6,b86fcf21
320x240,1.16,PAGES/profiles.lua,0,2,8,0,113fac59,5ef47c7b
320x240,1.16,PAGES/pwm.lua,2,5,60,0,a1d8a017,87ab6e40
320x240,1.16,PAGES/rates.lua,13,11,278,0,7a5708e1,584f64cc
320x240,1.16,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.16,PAGES/rx.lua,1,3,21,0,0d7a883c,4cea3821
320x240,1.16,PAGES/simplified_tuning.lua,2,13,276,0,4536e54d,8ebc9ea8
320x240,1.16,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.18,CONFIRM/acc_cal.lua,4,1,5,0,8a9641ae,4b8845fe
320x240,1.18,CONFIRM/pwm.lua,3,1,4,0,ad4f8620,7415a1e0
320x240,1.18,CONFIRM/vtx_tables.lua,3,1,4,0,286f2729,0e10340b
320x240,1.18,PAGES/acc_trim.lua,1,2,10,0,5270ec9b,cf1a853a
320x240,1.18,PAGES/battery.lua,2,4,40,0,41aafbb8,018f6b4d
320x240,1.18,PAGES/failsafe.lua,2,6,84,0,8f7019ff,5cbbb295
320x240,1.18,PAGES/filters1.lua,3,3,27,0,568044da,12d3f70e
320x240,1.18,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.18,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.18,PAGES/pid_advanced.lua,0,1,2,0,bdb0233d,d167a706
320x240,1.18,PAGES/pids1.lua,7,8,120,0,4f43325b,a3377655
320x240,1.18,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.18,PAGES/pos_osd.lua,5,5,50,0,63bbcd06,95f650bd
320x240,1.18,PAGES/profiles.lua,0,2,8,0,89b5695d,db56e66f
320x240,1.18,PAGES/pwm.lua,2,5,60,0,395e5b71,14a972c4
320x240,1.18,PAGES/rates.lua,13,11,278,0,01120dc5,8e5ab4f4
320x240,1.18,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.18,PAGES/rx.lua,1,3,21,0,c22dac60,3f771007
320x240,1.18,PAGES/simplified_tuning.lua,2,13,276,0,f0cb0de3,9ad75ad8
320x240,1.18,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.2,CONFIRM/acc_cal.lua,4,1,5,0,2aa5a025,e2ee0ecd
320x240,1.2,CONFIRM/pwm.lua,3,1,4,0,c01b5cc0,44e250a4
320x240,1.2,CONFIRM/vtx_tables.lua,3,1,4,0,c5b03c43,109975f5
320x240,1.2,PAGES/acc_trim.lua,1,2,10,0,ff743f1a,9f2264f4
320x240,1.2,PAGES/battery.lua,2,4,40,0,39ee9746,0b8aef25
320x240,1.2,PAGES/failsafe.lua,2,6,84,0,027c249f,ede7df6b
320x240,1.2,PAGES/filters1.lua,5,7,122,0,50d5d8cc,981b103d
320x240,1.2,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.2,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.2,PAGES/pid_advanced.lua,0,1,2,0,1d60d578,396f1336
320x240,1.2,PAGES/pids1.lua,7,8,120,0,259b601c,cba567ed
320x240,1.2,PAGES/pids2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.2,PAGES/pos_osd.lua,5,5,50,0,2295a1f4,b98a9b9f
320x240,1.2,PAGES/profiles.lua,0,2,8,0,4d717c3d,6a16d673
320x240,1.2,PAGES/pwm.lua,2,5,60,0,4c1dcace,dd5252ac
320x240,1.2,PAGES/rates.lua,13,11,278,0,1776ad73,c7eee76e
320x240,1.2,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.2,PAGES/rx.lua,1,5,55,0,cd76e83f,fb7409ac
320x240,1.2,PAGES/simplified_tuning.lua,2,13,276,0,f8386bdc,9b5ce1ca
320x240,1.2,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.21,CONFIRM/acc_cal.lua,4,1,5,0,68ac83ca,3dd78ebe
320x240,1.21,CONFIRM/pwm.lua,3,1,4,0,0c003830,ba058d44
320x240,1.21,CONFIRM/vtx_tables.lua,3,1,4,0,5bfcedb9,93e3d54f
320x240,1.21,PAGES/acc_trim.lua,1,2,10,0,522ce567,0639b4a2
320x240,1.21,PAGES/battery.lua,2,4,40,0,dfd50f50,a5b35a65
320x240,1.21,PAGES/failsafe.lua,2,6,84,0,5483d5e3,4747d6dd
320x240,1.21,PAGES/filters1.lua,6,9,164,0,735164c9,1c145c19
320x240,1.21,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.21,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.21,PAGES/pid_advanced.lua,0,1,2,0,11a9297d,10a3721a
320x240,1.21,PAGES/pids1.lua,7,8,120,0,73630ac7,a4341bcd
320x240,1.21,PAGES/pids2.lua,1,2,10,0,d316d8ec,2002b9a2
320x240,1.21,PAGES/pos_osd.lua,5,5,50,0,b3c5679e,97f966bd
320x240,1.21,PAGES/profiles.lua,0,2,8,0,4ba5b1d9,4ad8992b
320x240,1.21,PAGES/pwm.lua,2,5,60,0,c63e9333,592d57f8
320x240,1.21,PAGES/rates.lua,13,11,278,0,c16ccef1,22bd9300
320x240,1.21,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.21,PAGES/rx.lua,1,5,55,0,b46dbe73,e94487e9
320x240,1.21,PAGES/simplified_tuning.lua,2,13,276,0,3119facf,cf2e91f0
320x240,1.21,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.26,CONFIRM/acc_cal.lua,4,1,5,0,a15d265f,4bcecc1b
320x240,1.26,CONFIRM/pwm.lua,3,1,4,0,5330ec7a,47f5e4f2
320x240,1.26,CONFIRM/vtx_tables.lua,3,1,4,0,73a370bb,0450e9bd
320x240,1.26,PAGES/acc_trim.lua,1,2,10,0,06af6454,63924ef6
320x240,1.26,PAGES/battery.lua,2,4,40,0,576aedee,16da1711
320x240,1.26,PAGES/failsafe.lua,2,6,84,0,e396add3,518d680d
320x240,1.26,PAGES/filters1.lua,6,9,164,0,6dc2d5ec,89718ec9
320x240,1.26,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.26,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.26,PAGES/pid_advanced.lua,0,1,2,0,b45905d4,378f5f56
320x240,1.26,PAGES/pids1.lua,7,8,120,0,d35052f8,02626869
320x240,1.26,PAGES/pids2.lua,1,2,10,0,b1002727,3356464e
320x240,1.26,PAGES/pos_osd.lua,5,5,50,0,3a184d82,f4ac9bd1
320x240,1.26,PAGES/profiles.lua,0,2,8,0,8488d1bd,62282cc7
320x240,1.26,PAGES/pwm.lua,2,5,60,0,85479120,cffed77c
320x240,1.26,PAGES/rates.lua,13,11,278,0,e4e6ea17,560d18f4
320x240,1.26,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.26,PAGES/rx.lua,1,5,55,0,154689b1,068f61fe
320x240,1.26,PAGES/simplified_tuning.lua,2,13,276,0,73cad060,e69add5c
320x240,1.26,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.31,CONFIRM/acc_cal.lua,4,1,5,0,b9b52caf,6d746027
320x240,1.31,CONFIRM/pwm.lua,3,1,4,0,0e93294a,46d6e46e
320x240,1.31,CONFIRM/vtx_tables.lua,3,1,4,0,8f789607,bdd84ded
320x240,1.31,PAGES/acc_trim.lua,1,2,10,0,fb35f788,33e9f98e
320x240,1.31,PAGES/battery.lua,2,4,40,0,933572ee,c58797f1
320x240,1.31,PAGES/failsafe.lua,2,6,84,0,5d7e12a7,8667fb59
320x240,1.31,PAGES/filters1.lua,6,9,164,0,91164a48,13cfc999
320x240,1.31,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.31,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.31,PAGES/pid_advanced.lua,1,3,21,0,39bb55e3,ec0f87cf
320x240,1.31,PAGES/pids1.lua,7,8,120,0,83840648,09abf639
320x240,1.31,PAGES/pids2.lua,1,2,10,0,51c39457,44f7544a
320x240,1.31,PAGES/pos_osd.lua,5,5,50,0,7f6eb23a,6a877c99
320x240,1.31,PAGES/profiles.lua,0,2,8,0,aaf0b265,8435ae93
320x240,1.31,PAGES/pwm.lua,2,7,112,0,ae01bc36,b1469b3c
320x240,1.31,PAGES/rates.lua,13,11,278,0,bf930e97,e0b12690
320x240,1.31,PAGES/rescue.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.31,PAGES/rx.lua,1,6,78,0,328e5b38,da622d70
320x240,1.31,PAGES/simplified_tuning.lua,2,13,276,0,c972fe80,56a75a90
320x240,1.31,PAGES/vtx.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.33,CONFIRM/acc_cal.lua,4,1,5,0,b47d8355,15ae0db5
320x240,1.33,CONFIRM/pwm.lua,3,1,4,0,eb009ede,c2aae4e6
320x240,1.33,CONFIRM/vtx_tables.lua,3,1,4,0,83a3d85f,59b701c9
320x240,1.33,PAGES/acc_trim.lua,1,2,10,0,dfe0181e,98b73352
320x240,1.33,PAGES/battery.lua,2,4,40,0,9fe98fb6,9424f161
320x240,1.33,PAGES/failsafe.lua,2,6,84,0,c3cf1173,357816c5
320x240,1.33,PAGES/filters1.lua,6,9,164,0,0bd46ed2,6ba66fa9
320x240,1.33,PAGES/filters2.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.33,PAGES/gpspids.lua,0,0,0,0,811c9dc5,811c9dc5
320x240,1.33,PAGES/pid_advanced.lua,1,3,21,0,1dbeb07b,10195b99
320x240,1.33,PAGES/pids1.lua,7,8,120,0,308c0f4e,0641dde9
320x240,1.33,PAGES/pids2.lua,1,2,10,0,ae32ced5,3a581fae
